,STATE/UT,DISTRICT,Year,Crime_Rate
8601,MADHYA PRADESH,SHAJAPUR,2021,1
8602,MADHYA PRADESH,SHEOPUR,2021,1
8603,MADHYA PRADESH,SHIVPURI,2021,1
8604,MADHYA PRADESH,SIDHI,2021,1
8605,MADHYA PRADESH,SIHORE,2021,1
8606,MADHYA PRADESH,SINGRAULI,2021,1
8607,MADHYA PRADESH,TIKAMGARH,2021,1
8608,MADHYA PRADESH,UJJAIN,2021,1
8609,MADHYA PRADESH,UMARIYA,2021,1
8610,MADHYA PRADESH,VIDISHA,2021,1
8611,MADHYA PRADESH,TOTAL,2021,1
8612,MAHARASHTRA,AHMEDNAGAR,2021,1
8613,MAHARASHTRA,AKOLA,2021,1
8614,MAHARASHTRA,AMRAVATI COMMR.,2021,1
8615,MAHARASHTRA,AMRAVATI RURAL,2021,1
8616,MAHARASHTRA,AURANGABAD COMMR.,2021,1
8617,MAHARASHTRA,AURANGABAD RURAL,2021,1
8618,MAHARASHTRA,BEED,2021,1
8619,MAHARASHTRA,BHANDARA,2021,1
8620,MAHARASHTRA,BULDHANA,2021,1
8621,MAHARASHTRA,CHANDRAPUR,2021,1
8622,MAHARASHTRA,DHULE,2021,1
8623,MAHARASHTRA,GADCHIROLI,2021,1
8624,MAHARASHTRA,GONDIA,2021,1
8625,MAHARASHTRA,HINGOLI,2021,1
8626,MAHARASHTRA,JALGAON,2021,1
8627,MAHARASHTRA,JALNA,2021,1
8628,MAHARASHTRA,KOLHAPUR,2021,1
8629,MAHARASHTRA,LATUR,2021,1
8630,MAHARASHTRA,MUMBAI COMMR.,2021,1
8631,MAHARASHTRA,MUMBAI RLY.,2021,1
8632,MAHARASHTRA,NAGPUR COMMR.,2021,1
8633,MAHARASHTRA,NAGPUR RLY.,2021,1
8634,MAHARASHTRA,NAGPUR RURAL,2021,1
8635,MAHARASHTRA,NANDED,2021,1
8636,MAHARASHTRA,NANDURBAR,2021,1
8637,MAHARASHTRA,NASIK COMMR.,2021,1
8638,MAHARASHTRA,NASIK RURAL,2021,1
8639,MAHARASHTRA,NAVI MUMBAI,2021,1
8640,MAHARASHTRA,OSMANABAD,2021,1
8641,MAHARASHTRA,PARBHANI,2021,1
8642,MAHARASHTRA,PUNE COMMR.,2021,1
8643,MAHARASHTRA,PUNE RLY.,2021,1
8644,MAHARASHTRA,PUNE RURAL,2021,1
8645,MAHARASHTRA,RAIGAD,2021,1
8646,MAHARASHTRA,RATNAGIRI,2021,1
8647,MAHARASHTRA,SANGLI,2021,1
8648,MAHARASHTRA,SATARA,2021,1
8649,MAHARASHTRA,SINDHUDURG,2021,1
8650,MAHARASHTRA,SOLAPUR COMMR.,2021,1
8651,MAHARASHTRA,SOLAPUR RURAL,2021,1
8652,MAHARASHTRA,THANE COMMR.,2021,1
8653,MAHARASHTRA,THANE RURAL,2021,1
8654,MAHARASHTRA,WARDHA,2021,1
8655,MAHARASHTRA,WASHIM,2021,1
8656,MAHARASHTRA,YAVATMAL,2021,1
8657,MAHARASHTRA,TOTAL,2021,1
8658,MANIPUR,BISHNUPUR,2021,1
8659,MANIPUR,CHANDEL,2021,1
8660,MANIPUR,CHURACHANDPUR,2021,1
8661,MANIPUR,CID,2021,1
8662,MANIPUR,IMPHAL EAST,2021,1
8663,MANIPUR,IMPHAL WEST,2021,1
8664,MANIPUR,SENAPATI,2021,1
8665,MANIPUR,TAMENGLONG,2021,1
8666,MANIPUR,THOUBAL,2021,1
8667,MANIPUR,UKHRUL,2021,1
8668,MANIPUR,TOTAL,2021,1
8669,MEGHALAYA,GARO HILLS EAST,2021,1
8670,MEGHALAYA,GARO HILLS SOUTH,2021,1
8671,MEGHALAYA,GARO HILLS WEST,2021,1
8672,MEGHALAYA,JAINTIA HILLS,2021,1
8673,MEGHALAYA,KHASI HILLS EAST,2021,1
8674,MEGHALAYA,KHASI HILLS WEST,2021,1
8675,MEGHALAYA,RI-BHOI,2021,1
8676,MEGHALAYA,TOTAL,2021,1
8677,MIZORAM,AIZAWL,2021,1
8678,MIZORAM,CHAMPHAI,2021,1
8679,MIZORAM,KOLASIB,2021,1
8680,MIZORAM,LAWNGTLAI,2021,1
8681,MIZORAM,LUNGLEI,2021,1
8682,MIZORAM,MAMIT,2021,1
8683,MIZORAM,SAIHA,2021,1
8684,MIZORAM,SERCHHIP,2021,1
8685,MIZORAM,TOTAL,2021,1
8686,NAGALAND,DIMAPUR,2021,1
8687,NAGALAND,KIPHIRE,2021,1
8688,NAGALAND,KOHIMA,2021,1
8689,NAGALAND,LONGLENG,2021,1
8690,NAGALAND,MOKOKCHUNG,2021,1
8691,NAGALAND,MON,2021,1
8692,NAGALAND,PEREN,2021,1
8693,NAGALAND,PHEK,2021,1
8694,NAGALAND,TUENSANG,2021,1
8695,NAGALAND,WOKHA,2021,1
8696,NAGALAND,ZUNHEBOTO,2021,1
8697,NAGALAND,TOTAL,2021,1
8698,ODISHA,ANGUL,2021,1
8699,ODISHA,BALASORE,2021,1
8700,ODISHA,BARAGARH,2021,1
8701,ODISHA,BERHAMPUR,2021,1
8702,ODISHA,BHADRAK,2021,1
8703,ODISHA,BOLANGIR,2021,1
8704,ODISHA,BOUDH,2021,1
8705,ODISHA,CUTTACK,2021,1
8706,ODISHA,DCP BBSR,2021,1
8707,ODISHA,DCP CTC,2021,1
8708,ODISHA,DEOGARH,2021,1
8709,ODISHA,DHENKANAL,2021,1
8710,ODISHA,GAJAPATI,2021,1
8711,ODISHA,GANJAM,2021,1
8712,ODISHA,JAGATSINGHPUR,2021,1
8713,ODISHA,JAJPUR,2021,1
8714,ODISHA,JHARSUGUDA,2021,1
8715,ODISHA,KALAHANDI,2021,1
8716,ODISHA,KANDHAMAL,2021,1
8717,ODISHA,KENDRAPARA,2021,1
8718,ODISHA,KEONJHAR,2021,1
8719,ODISHA,KHURDA,2021,1
8720,ODISHA,KORAPUT,2021,1
8721,ODISHA,MALKANGIR,2021,1
8722,ODISHA,MAYURBHANJ,2021,1
8723,ODISHA,NAYAGARH,2021,1
8724,ODISHA,NOWRANGPUR,2021,1
8725,ODISHA,NUAPADA,2021,1
8726,ODISHA,PURI,2021,1
8727,ODISHA,RAYAGADA,2021,1
8728,ODISHA,ROURKELA,2021,1
8729,ODISHA,SAMBALPUR,2021,1
8730,ODISHA,SONEPUR,2021,1
8731,ODISHA,SRP(CUTTACK),2021,1
8732,ODISHA,SRP(ROURKELA),2021,1
8733,ODISHA,SUNDARGARH,2021,1
8734,ODISHA,TOTAL,2021,1
8735,PUNJAB,AMRITSAR RURAL,2021,1
8736,PUNJAB,BARNALA,2021,1
8737,PUNJAB,BATALA,2021,1
8738,PUNJAB,BHATINDA,2021,1
8739,PUNJAB,CP AMRITSAR,2021,1
8740,PUNJAB,CP JALANDHAR,2021,1
8741,PUNJAB,CP LUDHIANA,2021,1
8742,PUNJAB,FARIDKOT,2021,1
8743,PUNJAB,FATEHGARH SAHIB,2021,1
8744,PUNJAB,FAZILKA,2021,1
8745,PUNJAB,FEROZPUR,2021,1
8746,PUNJAB,G.R.P,2021,1
8747,PUNJAB,GURDASPUR,2021,1
8748,PUNJAB,HOSHIARPUR,2021,1
8749,PUNJAB,JALANDHAR RURAL,2021,1
8750,PUNJAB,KAPURTHALA,2021,1
8751,PUNJAB,KHANNA,2021,1
8752,PUNJAB,LUDHIANA RURAL,2021,1
8753,PUNJAB,MANSA,2021,1
8754,PUNJAB,MOGA,2021,1
8755,PUNJAB,MUKTSAR,2021,1
8756,PUNJAB,PATHANKOT,2021,1
8757,PUNJAB,PATIALA,2021,1
8758,PUNJAB,ROPAR,2021,1
8759,PUNJAB,SANGRUR,2021,1
8760,PUNJAB,SAS NGR,2021,1
8761,PUNJAB,SBS NAGAR,2021,1
8762,PUNJAB,TARN TARAN,2021,1
8763,PUNJAB,TOTAL,2021,1
8764,RAJASTHAN,AJMER,2021,1
8765,RAJASTHAN,ALWAR,2021,1
8766,RAJASTHAN,BANSWARA,2021,1
8767,RAJASTHAN,BARAN,2021,1
8768,RAJASTHAN,BARMER,2021,1
8769,RAJASTHAN,BHARATPUR,2021,1
8770,RAJASTHAN,BHILWARA,2021,1
8771,RAJASTHAN,BIKANER,2021,1
8772,RAJASTHAN,BUNDI,2021,1
8773,RAJASTHAN,CHITTORGARH,2021,1
8774,RAJASTHAN,CHURU,2021,1
8775,RAJASTHAN,DAUSA,2021,1
8776,RAJASTHAN,DHOLPUR,2021,1
8777,RAJASTHAN,DUNGARPUR,2021,1
8778,RAJASTHAN,G.R.P.AJMER,2021,1
8779,RAJASTHAN,G.R.P.JODHPUR,2021,1
8780,RAJASTHAN,GANGANAGAR,2021,1
8781,RAJASTHAN,HANUMANGARH,2021,1
8782,RAJASTHAN,JAIPUR EAST,2021,1
8783,RAJASTHAN,JAIPUR NORTH,2021,1
8784,RAJASTHAN,JAIPUR RURAL,2021,1
8785,RAJASTHAN,JAIPUR SOUTH,2021,1
8786,RAJASTHAN,JAIPUR WEST,2021,1
8787,RAJASTHAN,JAISALMER,2021,1
8788,RAJASTHAN,JALORE,2021,1
8789,RAJASTHAN,JHALAWAR,2021,1
8790,RAJASTHAN,JHUNJHUNU,2021,1
8791,RAJASTHAN,JODHPUR EAST,2021,1
8792,RAJASTHAN,JODHPUR RURAL,2021,1
8793,RAJASTHAN,JODHPUR WEST,2021,1
8794,RAJASTHAN,KARAULI,2021,1
8795,RAJASTHAN,KOTA CITY,2021,1
8796,RAJASTHAN,KOTA RURAL,2021,1
8797,RAJASTHAN,NAGAUR,2021,1
8798,RAJASTHAN,PALI,2021,1
8799,RAJASTHAN,PRATAPGARH,2021,1
8800,RAJASTHAN,RAJSAMAND,2021,1
8801,RAJASTHAN,SAWAI MADHOPUR,2021,1
8802,RAJASTHAN,SIKAR,2021,1
8803,RAJASTHAN,SIROHI,2021,1
8804,RAJASTHAN,TONK,2021,1
8805,RAJASTHAN,UDAIPUR,2021,1
8806,RAJASTHAN,TOTAL,2021,1
8807,SIKKIM,EAST,2021,1
8808,SIKKIM,NORTH,2021,1
8809,SIKKIM,SOUTH,2021,1
8810,SIKKIM,WEST,2021,1
8811,SIKKIM,TOTAL,2021,1
8812,TAMIL NADU,ARIYALUR,2021,1
8813,TAMIL NADU,CHENNAI,2021,1
8814,TAMIL NADU,CHENNAI RLY.,2021,1
8815,TAMIL NADU,COIMBATORE RURAL,2021,1
8816,TAMIL NADU,COIMBATORE URBAN,2021,1
8817,TAMIL NADU,CUDDALORE,2021,1
8818,TAMIL NADU,DHARMAPURI,2021,1
8819,TAMIL NADU,DINDIGUL,2021,1
8820,TAMIL NADU,ERODE,2021,1
8821,TAMIL NADU,KANCHIPURAM,2021,1
8822,TAMIL NADU,KANYAKUMARI,2021,1
8823,TAMIL NADU,KARUR,2021,1
8824,TAMIL NADU,KRISHNAGIRI,2021,1
8825,TAMIL NADU,MADURAI RURAL,2021,1
8826,TAMIL NADU,MADURAI URBAN,2021,1
8827,TAMIL NADU,NAGAPATTINAM,2021,1
8828,TAMIL NADU,NAMAKKAL,2021,1
8829,TAMIL NADU,NILGIRIS,2021,1
8830,TAMIL NADU,PERAMBALUR,2021,1
8831,TAMIL NADU,PUDUKOTTAI,2021,1
8832,TAMIL NADU,RAMNATHAPURAM,2021,1
8833,TAMIL NADU,SALEM RURAL,2021,1
8834,TAMIL NADU,SALEM URBAN,2021,1
8835,TAMIL NADU,SIVAGANGAI,2021,1
8836,TAMIL NADU,THANJAVUR,2021,1
8837,TAMIL NADU,THENI,2021,1
8838,TAMIL NADU,THIRUNELVELI RURAL,2021,1
8839,TAMIL NADU,THIRUNELVELI URBAN,2021,1
8840,TAMIL NADU,THIRUVALLUR,2021,1
8841,TAMIL NADU,THIRUVANNAMALAI,2021,1
8842,TAMIL NADU,THIRUVARUR,2021,1
8843,TAMIL NADU,THOOTHUGUDI,2021,1
8844,TAMIL NADU,TIRUPPUR,2021,1
8845,TAMIL NADU,TRICHY RLY.,2021,1
8846,TAMIL NADU,TRICHY RURAL,2021,1
8847,TAMIL NADU,TRICHY URBAN,2021,1
8848,TAMIL NADU,VELLORE,2021,1
8849,TAMIL NADU,VILLUPURAM,2021,1
8850,TAMIL NADU,VIRUDHUNAGAR,2021,1
8851,TAMIL NADU,TOTAL,2021,1
8852,TRIPURA,DHALAI,2021,1
8853,TRIPURA,GOMATI,2021,1
8854,TRIPURA,GRP,2021,1
8855,TRIPURA,KHOWAI,2021,1
8856,TRIPURA,NORTH,2021,1
8857,TRIPURA,SIPAHIJALA,2021,1
8858,TRIPURA,SOUTH,2021,1
8859,TRIPURA,UNAKOTI,2021,1
8860,TRIPURA,WEST,2021,1
8861,TRIPURA,TOTAL,2021,1
8862,UTTAR PRADESH,AGRA,2021,1
8863,UTTAR PRADESH,ALIGARH,2021,1
8864,UTTAR PRADESH,ALLAHABAD,2021,1
8865,UTTAR PRADESH,AMBEDKAR NAGAR,2021,1
8866,UTTAR PRADESH,AURAIYA,2021,1
8867,UTTAR PRADESH,AZAMGARH,2021,1
8868,UTTAR PRADESH,BADAUN,2021,1
8869,UTTAR PRADESH,BAGHPAT,2021,1
8870,UTTAR PRADESH,BAHRAICH,2021,1
8871,UTTAR PRADESH,BALLIA,2021,1
8872,UTTAR PRADESH,BALRAMPUR,2021,1
8873,UTTAR PRADESH,BANDA,2021,1
8874,UTTAR PRADESH,BARABANKI,2021,1
8875,UTTAR PRADESH,BAREILLY,2021,1
8876,UTTAR PRADESH,BASTI,2021,1
8877,UTTAR PRADESH,BHIM NAGAR,2021,1
8878,UTTAR PRADESH,BIJNOR,2021,1
8879,UTTAR PRADESH,BULANDSHAHAR,2021,1
8880,UTTAR PRADESH,CHANDOLI,2021,1
8881,UTTAR PRADESH,CHITRAKOOT DHAM,2021,1
8882,UTTAR PRADESH,CSM NAGAR,2021,1
8883,UTTAR PRADESH,DEORIA,2021,1
8884,UTTAR PRADESH,ETAH,2021,1
8885,UTTAR PRADESH,ETAWAH,2021,1
8886,UTTAR PRADESH,FAIZABAD,2021,1
8887,UTTAR PRADESH,FATEHGARH,2021,1
8888,UTTAR PRADESH,FATEHPUR,2021,1
8889,UTTAR PRADESH,FIROZABAD,2021,1
8890,UTTAR PRADESH,G.R.P.,2021,1
8891,UTTAR PRADESH,GAUTAMBUDH NAGAR,2021,1
8892,UTTAR PRADESH,GHAZIABAD,2021,1
8893,UTTAR PRADESH,GHAZIPUR,2021,1
8894,UTTAR PRADESH,GONDA,2021,1
8895,UTTAR PRADESH,GORAKHPUR,2021,1
8896,UTTAR PRADESH,HAMIRPUR,2021,1
8897,UTTAR PRADESH,HARDOI,2021,1
8898,UTTAR PRADESH,HATHRAS,2021,1
8899,UTTAR PRADESH,J.P.NAGAR,2021,1
8900,UTTAR PRADESH,JALAUN,2021,1
8901,UTTAR PRADESH,JAUNPUR,2021,1
8902,UTTAR PRADESH,JHANSI,2021,1
8903,UTTAR PRADESH,KANNAUJ,2021,1
8904,UTTAR PRADESH,KANPUR NAGAR,2021,1
8905,UTTAR PRADESH,KANSHIRAM NAGAR,2021,1
8906,UTTAR PRADESH,KAUSHAMBI,2021,1
8907,UTTAR PRADESH,KHIRI,2021,1
8908,UTTAR PRADESH,KUSHI NAGAR,2021,1
8909,UTTAR PRADESH,LALITPUR,2021,1
8910,UTTAR PRADESH,LUCKNOW,2021,1
8911,UTTAR PRADESH,MAHARAJGANJ,2021,1
8912,UTTAR PRADESH,MAHOBA,2021,1
8913,UTTAR PRADESH,MAINPURI,2021,1
8914,UTTAR PRADESH,MATHURA,2021,1
8915,UTTAR PRADESH,MAU,2021,1
8916,UTTAR PRADESH,MEERUT,2021,1
8917,UTTAR PRADESH,MIRZAPUR,2021,1
8918,UTTAR PRADESH,MORADABAD,2021,1
8919,UTTAR PRADESH,MUZAFFARNAGAR,2021,1
8920,UTTAR PRADESH,PANCHSHIL NAGAR,2021,1
8921,UTTAR PRADESH,PILIBHIT,2021,1
8922,UTTAR PRADESH,PRABUDDH NAGAR,2021,1
8923,UTTAR PRADESH,PRATAPGARH,2021,1
8924,UTTAR PRADESH,RAIBAREILLY,2021,1
8925,UTTAR PRADESH,RAMABAI NAGAR,2021,1
8926,UTTAR PRADESH,RAMPUR,2021,1
8927,UTTAR PRADESH,SAHARANPUR,2021,1
8928,UTTAR PRADESH,SANT KABIRNAGAR,2021,1
8929,UTTAR PRADESH,SHAHJAHANPUR,2021,1
8930,UTTAR PRADESH,SHRAWASTI,2021,1
8931,UTTAR PRADESH,SIDHARTHNAGAR,2021,1
8932,UTTAR PRADESH,SITAPUR,2021,1
8933,UTTAR PRADESH,SONBHADRA,2021,1
8934,UTTAR PRADESH,ST.RAVIDASNAGAR,2021,1
8935,UTTAR PRADESH,SULTANPUR,2021,1
8936,UTTAR PRADESH,UNNAO,2021,1
8937,UTTAR PRADESH,VARANASI,2021,1
8938,UTTAR PRADESH,TOTAL,2021,1
8939,UTTARAKHAND,ALMORA,2021,1
8940,UTTARAKHAND,BAGESHWAR,2021,1
8941,UTTARAKHAND,CHAMOLI,2021,1
8942,UTTARAKHAND,CHAMPAWAT,2021,1
8943,UTTARAKHAND,DEHRADUN,2021,1
8944,UTTARAKHAND,HARIDWAR,2021,1
8945,UTTARAKHAND,NAINITAL,2021,1
8946,UTTARAKHAND,PAURI GARHWAL,2021,1
8947,UTTARAKHAND,PITHORAGARH,2021,1
8948,UTTARAKHAND,RUDRA PRAYAG,2021,1
8949,UTTARAKHAND,TEHRI GARHWAL,2021,1
8950,UTTARAKHAND,UDHAMSINGH NAGAR,2021,1
8951,UTTARAKHAND,UTTARKASHI,2021,1
8952,UTTARAKHAND,TOTAL,2021,1
8953,WEST BENGAL,24 PARGANAS NORTH,2021,1
8954,WEST BENGAL,24 PARGANAS SOUTH,2021,1
8955,WEST BENGAL,ASANSOL,2021,1
8956,WEST BENGAL,BANKURA,2021,1
8957,WEST BENGAL,BDN CP,2021,1
8958,WEST BENGAL,BIRBHUM,2021,1
8959,WEST BENGAL,BKP CP,2021,1
8960,WEST BENGAL,BURDWAN,2021,1
8961,WEST BENGAL,COOCHBEHAR,2021,1
8962,WEST BENGAL,DAKSHIN DINAJPUR,2021,1
8963,WEST BENGAL,DARJEELING,2021,1
8964,WEST BENGAL,HOOGHLY,2021,1
8965,WEST BENGAL,HOWRAH,2021,1
8966,WEST BENGAL,HOWRAH CITY,2021,1
8967,WEST BENGAL,HOWRAH G.R.P.,2021,1
8968,WEST BENGAL,JALPAIGURI,2021,1
8969,WEST BENGAL,JHARGRAM,2021,1
8970,WEST BENGAL,KHARAGPUR G.R.P.,2021,1
8971,WEST BENGAL,KOLKATA,2021,1
8972,WEST BENGAL,MALDA,2021,1
8973,WEST BENGAL,MURSHIDABAD,2021,1
8974,WEST BENGAL,NADIA,2021,1
8975,WEST BENGAL,PASCHIM MIDNAPUR,2021,1
8976,WEST BENGAL,PURAB MIDNAPUR,2021,1
8977,WEST BENGAL,PURULIA,2021,1
8978,WEST BENGAL,SEALDAH G.R.P.,2021,1
8979,WEST BENGAL,SILIGURI G.R.P.,2021,1
8980,WEST BENGAL,SILIGURI_PC,2021,1
8981,WEST BENGAL,UTTAR DINAJPUR,2021,1
8982,WEST BENGAL,TOTAL,2021,1
8983,A & N ISLANDS,CAR,2021,1
8984,A & N ISLANDS,NORTH,2021,1
8985,A & N ISLANDS,SOUTH,2021,1
8986,A & N ISLANDS,TOTAL,2021,1
8987,CHANDIGARH,CHANDIGARH,2021,1
8988,CHANDIGARH,TOTAL,2021,1
8989,D & N HAVELI,D and N HAVELI,2021,1
8990,D & N HAVELI,TOTAL,2021,1
8991,DAMAN & DIU,DAMAN,2021,1
8992,DAMAN & DIU,DIU,2021,1
8993,DAMAN & DIU,TOTAL,2021,1
8994,DELHI,CAW,2021,1
8995,DELHI,CENTRAL,2021,1
8996,DELHI,CRIME BRANCH,2021,1
8997,DELHI,DELHI UT TOTAL,2021,1
8998,DELHI,EAST,2021,1
8999,DELHI,EOW,2021,1
9000,DELHI,GRP(RLY),2021,1
9001,DELHI,IGI AIRPORT,2021,1
9002,DELHI,NEW DELHI,2021,1
9003,DELHI,NORTH,2021,1
9004,DELHI,NORTH-EAST,2021,1
9005,DELHI,NORTH-WEST,2021,1
9006,DELHI,OUTER,2021,1
9007,DELHI,SOUTH,2021,1
9008,DELHI,SOUTH-EAST,2021,1
9009,DELHI,SOUTH-WEST,2021,1
9010,DELHI,STF,2021,1
9011,DELHI,WEST,2021,1
9012,LAKSHADWEEP,LAKSHADWEEP,2021,1
9013,LAKSHADWEEP,TOTAL,2021,1
9014,PUDUCHERRY,KARAIKAL,2021,1
9015,PUDUCHERRY,PUDUCHERRY,2021,0
9016,PUDUCHERRY,TOTAL,2021,0
0,Andhra Pradesh,ADILABAD,2022,0
1,Andhra Pradesh,ANANTAPUR,2022,0
2,Andhra Pradesh,CHITTOOR,2022,0
3,Andhra Pradesh,CUDDAPAH,2022,0
4,Andhra Pradesh,CYBERABAD,2022,0
5,Andhra Pradesh,EAST GODAVARI,2022,0
6,Andhra Pradesh,GUNTAKAL RLY.,2022,0
7,Andhra Pradesh,GUNTUR,2022,0
8,Andhra Pradesh,GUNTUR URBAN,2022,0
9,Andhra Pradesh,HYDERABAD CITY,2022,0
10,Andhra Pradesh,KARIMNAGAR,2022,0
11,Andhra Pradesh,KHAMMAM,2022,0
12,Andhra Pradesh,KRISHNA,2022,0
13,Andhra Pradesh,KURNOOL,2022,0
14,Andhra Pradesh,MAHABOOBNAGAR,2022,0
15,Andhra Pradesh,MEDAK,2022,0
16,Andhra Pradesh,NALGONDA,2022,0
17,Andhra Pradesh,NELLORE,2022,0
18,Andhra Pradesh,NIZAMABAD,2022,0
19,Andhra Pradesh,PRAKASHAM,2022,0
20,Andhra Pradesh,RAJAHMUNDRY,2022,0
21,Andhra Pradesh,RANGA REDDY,2022,0
22,Andhra Pradesh,SECUNDERABAD RLY.,2022,0
23,Andhra Pradesh,SRIKAKULAM,2022,0
24,Andhra Pradesh,TIRUPATHI URBAN,2022,0
25,Andhra Pradesh,VIJAYAWADA CITY,2022,0
26,Andhra Pradesh,VIJAYAWADA RLY.,2022,0
27,Andhra Pradesh,VISAKHA RURAL,2022,0
28,Andhra Pradesh,VISAKHAPATNAM,2022,0
29,Andhra Pradesh,VIZIANAGARAM,2022,0
30,Andhra Pradesh,WARANGAL,2022,0
31,Andhra Pradesh,WARANGAL URBAN,2022,0
32,Andhra Pradesh,WEST GODAVARI,2022,0
33,Andhra Pradesh,ZZ TOTAL,2022,0
34,Arunachal Pradesh,ANJAW,2022,0
35,Arunachal Pradesh,CHANGLANG,2022,0
36,Arunachal Pradesh,DIBANG VALLEY,2022,0
37,Arunachal Pradesh,K/KUMEY,2022,0
38,Arunachal Pradesh,KAMENG EAST,2022,0
39,Arunachal Pradesh,KAMENG WEST,2022,0
40,Arunachal Pradesh,LOHIT,2022,0
41,Arunachal Pradesh,LONGDING,2022,0
42,Arunachal Pradesh,PAPUM PARE,2022,0
43,Arunachal Pradesh,RURAL,2022,0
44,Arunachal Pradesh,SIANG EAST,2022,0
45,Arunachal Pradesh,SIANG UPPER,2022,0
46,Arunachal Pradesh,SIANG WEST,2022,0
47,Arunachal Pradesh,SUBANSIRI LOWER,2022,0
48,Arunachal Pradesh,SUBANSIRI UPPER,2022,0
49,Arunachal Pradesh,TAWANG,2022,0
50,Arunachal Pradesh,TIRAP,2022,0
51,Arunachal Pradesh,UPPER DIBANG VALLEY,2022,0
52,Arunachal Pradesh,ZZ TOTAL,2022,0
53,Assam,BAKSA,2022,0
54,Assam,BARPETA,2022,0
55,Assam,BIEO,2022,0
56,Assam,BONGAIGAON,2022,0
57,Assam,C.I.D.,2022,0
58,Assam,CACHAR,2022,0
59,Assam,CHIRANG,2022,0
60,Assam,DARRANG,2022,0
61,Assam,DHEMAJI,2022,0
62,Assam,DHUBRI,2022,0
63,Assam,DIBRUGARH,2022,0
64,Assam,G.R.P.,2022,0
65,Assam,GOALPARA,2022,0
66,Assam,GOLAGHAT,2022,0
67,Assam,GUWAHATI CITY,2022,0
68,Assam,HAILAKANDI,2022,0
69,Assam,HAMREN,2022,0
70,Assam,JORHAT,2022,0
71,Assam,KAMRUP,2022,0
72,Assam,KARBI ANGLONG,2022,0
73,Assam,KARIMGANJ,2022,0
74,Assam,KOKRAJHAR,2022,0
75,Assam,LAKHIMPUR,2022,0
76,Assam,MORIGAON,2022,0
77,Assam,N.C.HILLS,2022,0
78,Assam,NAGAON,2022,0
79,Assam,NALBARI,2022,0
80,Assam,R.P.O.,2022,0
81,Assam,SIBSAGAR,2022,0
82,Assam,SONITPUR,2022,0
83,Assam,STF,2022,0
84,Assam,TINSUKIA,2022,0
85,Assam,UDALGURI,2022,0
86,Assam,ZZ TOTAL,2022,0
87,Bihar,ARARIA,2022,0
88,Bihar,ARWAL,2022,0
89,Bihar,AURANGABAD,2022,0
90,Bihar,BAGAHA,2022,0
91,Bihar,BANKA,2022,0
92,Bihar,BEGUSARAI,2022,0
93,Bihar,BETTIAH,2022,0
94,Bihar,BHABHUA,2022,0
95,Bihar,BHAGALPUR,2022,0
96,Bihar,BHOJPUR,2022,0
97,Bihar,BUXAR,2022,0
98,Bihar,DARBHANGA,2022,0
99,Bihar,GAYA,2022,0
100,Bihar,GOPALGANJ,2022,0
101,Bihar,JAMALPUR RLY.,2022,0
102,Bihar,JAMUI,2022,0
103,Bihar,JEHANABAD,2022,0
104,Bihar,KATIHAR,2022,0
105,Bihar,KATIHAR RLY.,2022,0
106,Bihar,KHAGARIA,2022,0
107,Bihar,KISHANGANJ,2022,0
108,Bihar,LAKHISARAI,2022,0
109,Bihar,MADHEPURA,2022,0
110,Bihar,MADHUBANI,2022,0
111,Bihar,MOTIHARI,2022,0
112,Bihar,MUNGER,2022,0
113,Bihar,MUZAFFARPUR,2022,0
114,Bihar,MUZAFFARPUR RLY.,2022,0
115,Bihar,NALANDA,2022,0
116,Bihar,NAUGACHIA,2022,0
117,Bihar,NAWADAH,2022,0
118,Bihar,PATNA,2022,0
119,Bihar,PATNA RLY.,2022,0
120,Bihar,PURNEA,2022,0
121,Bihar,ROHTAS,2022,0
122,Bihar,SAHARSA,2022,0
123,Bihar,SAMASTIPUR,2022,0
124,Bihar,SARAN,2022,0
125,Bihar,SHEIKHPURA,2022,0
126,Bihar,SHEOHAR,2022,0
127,Bihar,SITAMARHI,2022,0
128,Bihar,SIWAN,2022,0
129,Bihar,SUPAUL,2022,0
130,Bihar,VAISHALI,2022,0
131,Bihar,ZZ TOTAL,2022,0
132,Chhattisgarh,BALOD,2022,0
133,Chhattisgarh,BALODA BAZAR,2022,0
134,Chhattisgarh,BALRAMPUR,2022,0
135,Chhattisgarh,BEMETARA,2022,0
136,Chhattisgarh,BILASPUR,2022,0
137,Chhattisgarh,BIZAPUR,2022,0
138,Chhattisgarh,DANTEWARA,2022,0
139,Chhattisgarh,DHAMTARI,2022,0
140,Chhattisgarh,DURG,2022,0
141,Chhattisgarh,GARIYABAND,2022,0
142,Chhattisgarh,GRP RAIPUR,2022,0
143,Chhattisgarh,JAGDALPUR,2022,0
144,Chhattisgarh,JANJGIR,2022,0
145,Chhattisgarh,JASHPUR,2022,0
146,Chhattisgarh,KABIRDHAM,2022,0
147,Chhattisgarh,KANKER,2022,0
148,Chhattisgarh,KONDAGAON,2022,0
149,Chhattisgarh,KORBA,2022,0
150,Chhattisgarh,KORIYA,2022,0
151,Chhattisgarh,MAHASAMUND,2022,0
152,Chhattisgarh,MUNGELI,2022,0
153,Chhattisgarh,NARAYANPUR,2022,0
154,Chhattisgarh,RAIGARH,2022,0
155,Chhattisgarh,RAIPUR,2022,0
156,Chhattisgarh,RAJNANDGAON,2022,0
